Date,Close/Last,Volume,Open,High,Low
03/28/2018,$1.1,324638,$1.14,$1.1595,$1.09
03/27/2018,$1.13,210724,$1.12,$1.17,$1.12
03/26/2018,$1.12,332225,$1.12,$1.135,$1.1
03/23/2018,$1.12,204134,$1.12,$1.14,$1.1
03/22/2018,$1.11,321003,$1.12,$1.17,$1.1
03/21/2018,$1.12,486146,$1.16,$1.18,$1.12
03/20/2018,$1.18,225082,$1.23,$1.26,$1.18
03/19/2018,$1.24,273696,$1.25,$1.27,$1.2
03/16/2018,$1.25,307123,$1.21,$1.25,$1.2
03/15/2018,$1.2,480064,$1.3,$1.33,$1.19
03/14/2018,$1.29,724348,$1.21,$1.3,$1.2
03/13/2018,$1.2,584172,$1.2,$1.24,$1.18
03/12/2018,$1.2,584442,$1.14,$1.2,$1.12
03/09/2018,$1.14,698197,$1.09,$1.16,$1.09
03/08/2018,$1.09,538776,$1.04,$1.11,$1.04
03/07/2018,$1.04,704910,$1.07,$1.0957,$1.03
03/06/2018,$1.07,429496,$1.11,$1.1148,$1.07
03/05/2018,$1.11,438465,$1.14,$1.14,$1.1
03/02/2018,$1.14,349878,$1.09,$1.14,$1.09
03/01/2018,$1.1,295245,$1.1,$1.1135,$1.09
02/28/2018,$1.1,414090,$1.15,$1.17,$1.09
02/27/2018,$1.15,485032,$1.19,$1.2134,$1.1
02/26/2018,$1.18,517392,$1.11,$1.19,$1.09
02/23/2018,$1.11,1509017,$1.11,$1.18,$1.05
02/22/2018,$1.25,335968,$1.24,$1.25,$1.21
02/21/2018,$1.23,290184,$1.22,$1.265,$1.21
02/20/2018,$1.23,278077,$1.22,$1.245,$1.18
02/16/2018,$1.22,496027,$1.25,$1.28,$1.21
02/15/2018,$1.22,357957,$1.19,$1.22,$1.17
02/14/2018,$1.19,339918,$1.19,$1.2,$1.16
02/13/2018,$1.19,399348,$1.13,$1.19,$1.12
02/12/2018,$1.13,350204,$1.13,$1.1544,$1.1
02/09/2018,$1.13,719200,$1.16,$1.1894,$1.09
02/08/2018,$1.15,407629,$1.2,$1.233,$1.15
02/07/2018,$1.2,640258,$1.13,$1.24,$1.12
02/06/2018,$1.12,813012,$1.13,$1.16,$1.1
02/05/2018,$1.14,719718,$1.2,$1.2,$1.14
02/02/2018,$1.24,462820,$1.27,$1.28,$1.21
02/01/2018,$1.27,535636,$1.19,$1.27,$1.19
01/31/2018,$1.19,725364,$1.2,$1.28,$1.18
01/30/2018,$1.2,864441,$1.22,$1.23,$1.121
01/29/2018,$1.21,599039,$1.26,$1.26,$1.21
01/26/2018,$1.26,479687,$1.29,$1.3,$1.25
01/25/2018,$1.28,389380,$1.33,$1.33,$1.27
01/24/2018,$1.31,771112,$1.36,$1.38,$1.29
01/23/2018,$1.34,826997,$1.25,$1.35,$1.2301
01/22/2018,$1.26,829553,$1.33,$1.34,$1.25
01/19/2018,$1.32,704667,$1.37,$1.39,$1.3
01/18/2018,$1.37,1710090,$1.47,$1.485,$1.34
01/17/2018,$1.48,741846,$1.51,$1.58,$1.45
